            White Queen to 7, 3 = -1.08373
            White Queen to 6, 4 = -1.11944
            White Queen to 5, 5 = -1.06587
        Black Pawn to 4, 2 = -0.194444
            White Pawn to 4, 3 = -0.898138
            White Pawn to 3, 4 = -0.908578
            White King to 4, 6 = -1.06548
            White Pawn to 6, 4 = -0.877534
            White Pawn to 6, 5 = -0.559676
            White Pawn to 2, 4 = -0.939347
            White Pawn to 2, 5 = -0.562424
            White Pawn to 3, 5 = -0.541819
            White Pawn to 1, 4 = -0.859676
            White Pawn to 1, 5 = -0.559676
            White Pawn to 0, 4 = -0.831471
            White Pawn to 0, 5 = -0.714805
            White Pawn to 5, 5 = -0.744963
            White Pawn to 5, 4 = -1.20925
            White Knight to 6, 3 = -0.909249
            White Knight to 5, 4 = -0.709249
            White Bishop to 0, 2 = -0.642582
            White Bishop to 1, 3 = -0.604121
            White Bishop to 2, 4 = -0.488736
            White Bishop to 3, 5 = -0.604121
            White Bishop to 4, 6 = -0.580769
            White Knight to 0, 5 = -0.592582
            White Knight to 2, 5 = -0.292582
            White Knight to 6, 7 = -1.09258
            White Rook to 6, 7 = -0.725916
            White Queen to 4, 6 = -1.38929
            White Queen to 7, 3 = -1.18187
            White Queen to 6, 4 = -1.19973
            White Queen to 5, 5 = -1.18187
        Black Knight to 5, 2 = -0.292582
    White Knight to 7, 5 = -0.292582
            White Pawn to 3, 4 = -0.31044
            White Pawn to 2, 5 = 0.0357143
            White King to 4, 6 = -0.467338
            White Pawn to 6, 4 = -0.279396
            White Pawn to 6, 5 = 0.0384615
            White Pawn to 7, 4 = -0.233333
            White Pawn to 7, 5 = -0.116667
            White Pawn to 2, 4 = -0.341209
            White Pawn to 3, 5 = 0.0563187
            White Pawn to 1, 4 = -0.223077
            White Pawn to 5, 4 = -0.611111
            White Pawn to 5, 5 = -0.146825
            White Pawn to 1, 5 = 0.0384615
            White Knight to 1, 7 = -0.494444
            White Knight to 1, 3 = -0.349573
            White Knight to 5, 5 = 0.269841
            White Knight to 7, 5 = 0.00555556
            White Knight to 4, 6 = -0.101862
            White Bishop to 0, 2 = -0.0777778
            White Bishop to 1, 3 = -0.0393162
            White Bishop to 2, 4 = 0.0760684
            White Bishop to 3, 5 = -0.0393162
            White Bishop to 4, 6 = -0.0159646
            White Knight to 2, 4 = -0.188034
            White Rook to 1, 7 = -0.127778
            White Queen to 5, 5 = -0.565873
            White Queen to 4, 6 = -0.791148
            White Queen to 6, 4 = -0.601587
            White Queen to 7, 3 = -0.637302
        Black Pawn to 4, 3 = 0.269841
            White Pawn to 3, 3 = 0.717857
        Black Pawn to 3, 3 = 0.717857
            White Pawn to 3, 4 = -0.291911
            White Pawn to 2, 4 = -0.32268
            White Pawn to 2, 5 = 0.054243
            White Pawn to 1, 5 = 0.0569902
            White Pawn to 1, 4 = -0.24301
            White Pawn to 7, 4 = -0.214805
            White King to 4, 6 = -0.44881
            White Pawn to 6, 4 = -0.260867
            White Pawn to 6, 5 = 0.0569902
            White Pawn to 5, 5 = -0.128297
            White Pawn to 5, 4 = -0.592582
            White Pawn to 3, 5 = 0.0748474
            White Pawn to 7, 5 = -0.098138
            White Knight to 5, 5 = 0.28837
        Black Knight to 4, 3 = 0.28837
            White Pawn to 4, 3 = -0.281471
            White Pawn to 6, 5 = 0.0569902
            White Pawn to 7, 4 = -0.214805
            White Pawn to 7, 5 = -0.098138
            White Pawn to 5, 4 = -0.592582
            White Pawn to 5, 5 = -0.128297
            White Pawn to 1, 4 = -0.24301
            White Pawn to 1, 5 = 0.0569902
            White Pawn to 6, 4 = -0.260867
            White Pawn to 3, 5 = 0.0748474
            White Pawn to 2, 5 = 0.054243
            White Pawn to 2, 4 = -0.32268
            White Bishop to 2, 4 = 0.0945971
            White Knight to 7, 5 = 0.0240842
            White Knight to 5, 5 = 0.28837
        Black Knight to 3, 4 = 0.28837
            White Queen to 7, 3 = 0.392735
        Black Pawn to 7, 3 = 0.392735
            White Pawn to 4, 3 = -0.475916
            White Pawn to 3, 4 = -0.486355
            White Pawn to 3, 5 = -0.119597
            White Pawn to 1, 4 = -0.437454
            White Pawn to 1, 5 = -0.137454
            White Pawn to 7, 4 = -0.409249
            White Pawn to 7, 5 = -0.292582
            White Pawn to 5, 4 = -0.787027
            White Pawn to 5, 5 = -0.322741
            White Pawn to 2, 4 = -0.517125
            White Pawn to 2, 5 = -0.140201
            White King to 4, 6 = -0.643254
            White Pawn to 6, 4 = -0.455311
            White Pawn to 6, 5 = -0.137454
            White Bishop to 0, 2 = -0.253694
            White Knight to 4, 6 = -0.277778
            White Knight to 7, 5 = -0.17036
            White Knight to 5, 5 = 0.0939255
            White Bishop to 4, 6 = -0.19188
            White Bishop to 3, 5 = -0.215232
            White Bishop to 2, 4 = -0.0998474
            White Knight to 1, 3 = -0.525488
            White Knight to 1, 7 = -0.67036
            White Knight to 2, 4 = -0.36395
            White Bishop to 1, 3 = -0.215232
            White Rook to 1, 7 = -0.303694
            White Queen to 4, 6 = -0.967063
            White Queen to 7, 3 = -0.759646
            White Queen to 6, 4 = -0.777503
            White Queen to 5, 5 = -0.741789
        Black Pawn to 7, 2 = 0.0939255
            White Pawn to 4, 3 = -0.331044
            White Pawn to 3, 4 = -0.379945
            White Pawn to 1, 4 = -0.292582
            White Pawn to 3, 5 = -0.0131868
            White Pawn to 2, 4 = -0.372253
            White Pawn to 2, 5 = 0.00467033
            White King to 4, 6 = -0.498382
            White Pawn to 6, 4 = -0.31044
            White Pawn to 6, 5 = 0.00741758
            White Pawn to 5, 5 = -0.177869
            White Pawn to 5, 4 = -0.642155
            White Pawn to 7, 5 = -0.147711
            White Pawn to 7, 4 = -0.264377
            White Pawn to 1, 5 = 0.00741758
            White Knight to 1, 7 = -0.525488
            White Bishop to 0, 2 = -0.108822
            White Bishop to 1, 3 = -0.0703602
            White Bishop to 2, 4 = 0.0450244
            White Bishop to 3, 5 = -0.0703602
            White Bishop to 4, 6 = -0.0470085
            White Knight to 1, 3 = -0.380617
            White Knight to 2, 4 = -0.219078
            White Knight to 5, 5 = 0.238797
        Black Pawn to 6, 3 = 0.238797
            White Pawn to 4, 3 = -0.631044
            White Pawn to 3, 4 = -0.641484
            White Pawn to 5, 4 = -0.942155
            White Pawn to 5, 5 = -0.477869
            White Pawn to 6, 4 = -0.61044
            White Pawn to 6, 5 = -0.292582
            White Pawn to 1, 4 = -0.592582
            White Pawn to 1, 5 = -0.292582
            White Pawn to 7, 4 = -0.564377
            White Pawn to 7, 5 = -0.447711
            White Pawn to 3, 5 = -0.274725
            White Pawn to 2, 4 = -0.672253
            White King to 4, 6 = -0.798382
            White Pawn to 2, 5 = -0.29533
            White Knight to 4, 6 = -0.432906
            White Knight to 7, 5 = -0.325488
            White Knight to 5, 5 = -0.0612027
            White Bishop to 0, 2 = -0.408822
            White Bishop to 1, 3 = -0.37036
            White Bishop to 2, 4 = -0.254976
            White Bishop to 3, 5 = -0.37036
            White Bishop to 4, 6 = -0.347009
            White Knight to 2, 4 = -0.519078
            White Knight to 1, 7 = -0.825488
            White Knight to 1, 3 = -0.680617
            White Rook to 1, 7 = -0.458822
            White Queen to 6, 4 = -0.950488
            White Queen to 7, 3 = -0.914774
            White Queen to 5, 5 = -0.896917
            White Queen to 4, 6 = -1.12219
        Black Pawn to 6, 2 = -0.0612027
            White Pawn to 4, 3 = -0.481471
            White Pawn to 3, 4 = -0.491911
            White King to 4, 6 = -0.64881
            White Pawn to 5, 4 = -0.792582
            White Pawn to 5, 5 = -0.328297
            White Pawn to 7, 4 = -0.414805
            White Pawn to 7, 5 = -0.298138
            White Pawn to 6, 4 = -0.460867
            White Pawn to 6, 5 = -0.14301
            White Pawn to 1, 4 = -0.44301
            White Pawn to 1, 5 = -0.14301
            White Pawn to 3, 5 = -0.125153
            White Pawn to 2, 5 = -0.145757
            White Pawn to 2, 4 = -0.52268
            White Bishop to 1, 3 = -0.220788
            White Bishop to 0, 2 = -0.259249
            White Bishop to 3, 5 = -0.220788
            White Bishop to 4, 6 = -0.197436
            White Knight to 1, 3 = -0.531044
            White Knight to 1, 7 = -0.675916
            White Knight to 2, 4 = -0.369505
            White Bishop to 2, 4 = -0.0669414
            White Knight to 4, 6 = -0.283333
            White Knight to 7, 5 = -0.175916
            White Knight to 5, 5 = 0.08837
        Black Pawn to 5, 2 = 0.08837
            White Pawn to 5, 3 = 2.01853
        Black Pawn to 5, 3 = 2.01853
            White Pawn to 4, 3 = -0.631044
            White Pawn to 3, 4 = -0.641484
            White Pawn to 6, 4 = -0.61044
            White Pawn to 5, 5 = -0.477869
            White Pawn to 1, 4 = -0.592582
            White Pawn to 1, 5 = -0.292582
            White Pawn to 2, 4 = -0.672253
            White Pawn to 2, 5 = -0.29533
            White Pawn to 5, 4 = -0.942155
            White King to 4, 6 = -0.798382
            White Pawn to 6, 5 = -0.292582
            White Pawn to 3, 5 = -0.274725
            White Pawn to 7, 5 = -0.447711
            White Pawn to 7, 4 = -0.564377
            White Bishop to 1, 3 = -0.37036
            White Bishop to 0, 2 = -0.37036
            White Bishop to 4, 6 = -0.347009
            White Bishop to 3, 5 = -0.37036
            White Bishop to 2, 4 = -0.254976
            White Knight to 1, 3 = -0.680617
            White Knight to 1, 7 = -0.825488
            White Knight to 2, 4 = -0.519078
            White Knight to 5, 5 = -0.0612027
        Black Pawn to 1, 2 = -0.0612027
            White Pawn to 3, 4 = -0.774725
            White Pawn to 4, 3 = -0.764286
            White Pawn to 5, 5 = -0.611111
            White Pawn to 1, 5 = -0.425824
            White Pawn to 1, 4 = -0.725824
            White Pawn to 2, 5 = -0.428571
            White Pawn to 2, 4 = -0.805495
            White King to 4, 6 = -0.931624
            White Pawn to 5, 4 = -1.0754
            White Pawn to 6, 5 = -0.425824
            White Pawn to 6, 4 = -0.70522
            White Pawn to 7, 4 = -0.697619
            White Pawn to 7, 5 = -0.580952
            White Pawn to 3, 5 = -0.407967
            White Bishop to 3, 5 = -0.503602
            White Bishop to 0, 2 = -0.542063
            White Bishop to 1, 3 = -0.503602
            White Bishop to 2, 4 = -0.388217
            White Knight to 4, 6 = -0.566148
            White Bishop to 4, 6 = -0.48025
            White Knight to 1, 3 = -0.813858
            White Knight to 1, 7 = -0.95873
            White Knight to 2, 4 = -0.65232
            White Knight to 5, 5 = -0.194444
            White Knight to 7, 5 = -0.45873
            White Rook to 1, 7 = -0.592063
            White Queen to 7, 3 = -1.03016
            White Queen to 6, 4 = -1.00955
            White Queen to 5, 5 = -1.03016
            White Queen to 4, 6 = -1.25543
        Black Pawn to 3, 2 = -0.194444
            White Pawn to 4, 3 = -0.359249
            White Pawn to 3, 4 = -0.369689
            White Pawn to 7, 5 = -0.175916
        Black Pawn to 0, 3 = -0.175916
            White Bishop to 0, 2 = 0.896306
        Black Pawn to 0, 2 = 0.896306
            White Pawn to 4, 3 = -0.8
            White Pawn to 3, 4 = -0.81044
            White Pawn to 6, 4 = -0.779396
            White Pawn to 2, 4 = -0.841209
            White Pawn to 2, 5 = -0.464286
            White Pawn to 1, 4 = -0.723077
            White Pawn to 1, 5 = -0.461538
            White King to 4, 6 = -0.967338
            White Pawn to 3, 5 = -0.443681
            White Pawn to 5, 4 = -1.11111
            White Pawn to 5, 5 = -0.646825
            White Pawn to 6, 5 = -0.461538
            White Pawn to 7, 5 = -0.616667
            White Pawn to 7, 4 = -0.733333
            White Knight to 4, 6 = -0.601862
            White Bishop to 3, 5 = -0.539316
            White Bishop to 2, 4 = -0.462393
            White Bishop to 1, 3 = -0.539316
            White Bishop to 0, 2 = -0.577778
            White Knight to 5, 5 = -0.230159
            White Knight to 7, 5 = -0.494444
            White Knight to 1, 7 = -0.994444
            White Bishop to 4, 6 = -0.515965
            White Knight to 2, 4 = -0.688034
            White Knight to 1, 3 = -0.849573
            White Rook to 1, 7 = -0.627778
            White Queen to 4, 6 = -1.29115
            White Queen to 5, 5 = -1.06587
            White Queen to 6, 4 = -1.11944
            White Queen to 7, 3 = -1.06587
        Black Pawn to 4, 2 = -0.230159
            White Bishop to 1, 3 = 0.92964
        Black Pawn to 1, 3 = 0.92964
            White Pawn to 3, 4 = 0.00808913
        Black Knight to 1, 4 = 0.00808913
            White Pawn to 3, 4 = 0.191422
        Black Knight to 1, 0 = 0.191422
            White Pawn to 3, 4 = -0.608578
            White Pawn to 4, 3 = -0.598138
            White Pawn to 7, 4 = -0.531471
            White Pawn to 3, 5 = -0.241819
            White Pawn to 7, 5 = -0.414805
            White Pawn to 1, 4 = -0.559676
            White Pawn to 1, 5 = -0.259676
            White King to 4, 6 = -0.765476
            White Pawn to 6, 4 = -0.577534
            White Pawn to 6, 5 = -0.259676
            White Pawn to 2, 4 = -0.639347
            White Pawn to 2, 5 = -0.262424
            White Pawn to 5, 5 = -0.444963
            White Pawn to 5, 4 = -0.909249
            White Bishop to 1, 3 = -0.337454
            White Bishop to 4, 6 = -0.314103
            White Knight to 1, 3 = -0.647711
            White Knight to 1, 7 = -0.792582
            White Knight to 2, 4 = -0.486172
            White Bishop to 3, 5 = -0.337454
            White Bishop to 2, 4 = -0.22207
        Black Knight to 7, 2 = -0.22207
            White Pawn to 3, 4 = 0.0580891
        Black Knight to 0, 3 = 0.0580891
            White Pawn to 3, 4 = -0.908578
            White Pawn to 4, 3 = -0.898138
            White Pawn to 5, 5 = -0.744963
            White King to 4, 6 = -1.06548
            White Pawn to 6, 4 = -0.877534
            White Pawn to 6, 5 = -0.559676
            White Pawn to 1, 5 = -0.559676
            White Pawn to 1, 4 = -0.859676
            White Pawn to 5, 4 = -1.20925
            White Pawn to 2, 4 = -0.939347
            White Pawn to 2, 5 = -0.562424
            White Pawn to 7, 5 = -0.714805
            White Pawn to 7, 4 = -0.831471
            White Pawn to 3, 5 = -0.541819
            White Knight to 1, 3 = -0.947711
            White Knight to 5, 5 = -0.328297
            White Knight to 7, 5 = -0.592582
            White Knight to 2, 4 = -0.786172
            White Knight to 1, 7 = -1.09258
            White Knight to 4, 6 = -0.7
            White Bishop to 0, 2 = -0.675916
            White Bishop to 1, 3 = -0.637454
            White Bishop to 2, 4 = -0.52207
            White Bishop to 3, 5 = -0.637454
            White Bishop to 4, 6 = -0.614103
            White Rook to 1, 7 = -0.725916
            White Queen to 7, 3 = -1.16401
            White Queen to 6, 4 = -1.19973
            White Queen to 5, 5 = -1.18187
            White Queen to 4, 6 = -1.38929
        Black Knight to 5, 2 = -0.328297
    White Knight to 0, 5 = -0.328297
            White Pawn to 3, 4 = -0.0104396
            White Knight to 3, 3 = -0.0111111
            White King to 4, 6 = -0.167338
            White Pawn to 3, 5 = 0.356319
            White Pawn to 6, 4 = 0.0206044
            White Pawn to 6, 5 = 0.338462
            White Pawn to 1, 4 = 0.0769231
            White Pawn to 1, 5 = 0.338462
            White Pawn to 5, 4 = -0.311111
            White Pawn to 5, 5 = 0.153175
            White Pawn to 7, 4 = 0.0666667
            White Pawn to 0, 4 = 0.0666667
            White Pawn to 0, 5 = 0.183333
            White Pawn to 7, 5 = 0.183333
            White Knight to 0, 4 = -0.361111
            White Knight to 1, 7 = -0.494444
            White Knight to 1, 3 = -0.349573
            White Knight to 4, 6 = 0.198138
            White Bishop to 0, 2 = 0.222222
            White Bishop to 1, 3 = 0.260684
            White Bishop to 2, 4 = 0.376068
            White Bishop to 3, 5 = 0.260684
            White Bishop to 4, 6 = 0.284035
            White Knight to 7, 5 = 0.305556
            White Knight to 5, 5 = 0.569841
        Black Pawn to 4, 3 = 0.569841
            White Pawn to 3, 3 = 1.01786
        Black Pawn to 3, 3 = 1.01786
            White Pawn to 3, 4 = 0.00808913
            White Knight to 3, 3 = 0.00741758
            White Pawn to 0, 4 = 0.0851954
            White Pawn to 7, 4 = 0.0851954
            White Pawn to 7, 5 = 0.201862
            White Pawn to 6, 5 = 0.35699
            White Pawn to 1, 4 = 0.0569902
            White Pawn to 1, 5 = 0.35699
            White Pawn to 3, 5 = 0.374847
            White Pawn to 5, 4 = -0.292582
            White Pawn to 5, 5 = 0.171703
            White Pawn to 0, 5 = 0.201862
            White Pawn to 6, 4 = 0.0391331
            White King to 4, 6 = -0.14881
            White Knight to 7, 5 = 0.324084
            White Bishop to 4, 6 = 0.302564
            White Bishop to 3, 5 = 0.279212
            White Bishop to 2, 4 = 0.394597
            White Bishop to 1, 3 = 0.317674
            White Bishop to 0, 2 = 0.240751
            White Knight to 1, 3 = -0.331044
            White Knight to 1, 7 = -0.475916
            White Knight to 0, 4 = -0.342582
            White Knight to 4, 6 = -0.5
            White Knight to 5, 5 = 0.58837
        Black Knight to 4, 3 = 0.58837
            White Pawn to 4, 3 = 0.0185287
            White Knight to 3, 3 = 0.00741758
            White Pawn to 7, 4 = 0.0851954
            White Pawn to 7, 5 = 0.201862
            White Pawn to 5, 4 = -0.292582
            White Pawn to 5, 5 = 0.171703
            White Pawn to 0, 4 = 0.0851954
            White Pawn to 6, 5 = 0.35699
            White Pawn to 6, 4 = 0.0391331
            White Pawn to 1, 5 = 0.35699
            White Pawn to 1, 4 = 0.0569902
            White Pawn to 0, 5 = 0.201862
            White Pawn to 3, 5 = 0.374847
            White Bishop to 1, 3 = 0.317674
            White Bishop to 0, 2 = 0.240751
            White Knight to 4, 6 = 0.216667
            White Bishop to 2, 4 = 0.394597
            White Bishop to 3, 5 = 0.279212
            White Bishop to 4, 6 = 0.302564
            White Knight to 1, 3 = -0.331044
            White Knight to 1, 7 = -0.475916
            White Knight to 0, 4 = -0.342582
            White Knight to 4, 6 = -0.5
            White Knight to 5, 5 = 0.58837
        Black Knight to 3, 4 = 0.58837
            White Pawn to 3, 4 = -0.0799451
            White Pawn to 4, 3 = -0.031044
            White Knight to 3, 3 = -0.0421551
            White Pawn to 1, 5 = 0.307418
            White Pawn to 5, 5 = 0.122131
            White Pawn to 5, 4 = -0.342155
            White Pawn to 7, 5 = 0.152289
            White Pawn to 0, 4 = 0.0356227
            White Pawn to 0, 5 = 0.152289
            White Pawn to 3, 5 = 0.286813
            White Pawn to 6, 4 = -0.0104396
            White Pawn to 6, 5 = 0.307418
            White Pawn to 1, 4 = 0.00741758
            White King to 4, 6 = -0.198382
            White Pawn to 7, 4 = 0.0356227
            White Bishop to 0, 2 = 0.191178
            White Bishop to 4, 6 = 0.252991
            White Bishop to 3, 5 = 0.22964
            White Bishop to 2, 4 = 0.345024
            White Bishop to 1, 3 = 0.22964
            White Knight to 4, 6 = 0.167094
            White Knight to 1, 3 = -0.380617
            White Knight to 1, 7 = -0.525488
            White Knight to 0, 4 = -0.392155
            White Knight to 4, 6 = -0.549573
            White Knight to 5, 5 = 0.538797
            White Knight to 7, 5 = 0.274512
            White Rook to 1, 7 = 0.141178
            White Queen to 7, 3 = -0.40406
            White Queen to 6, 4 = -0.368346
            White Queen to 5, 5 = -0.332631
            White Queen to 4, 6 = -0.522192
        Black Pawn to 6, 3 = 0.538797
            White Pawn to 3, 4 = -0.51044
            White Pawn to 4, 3 = -0.5
            White Knight to 3, 3 = -0.844444
            White Pawn to 5, 4 = -0.811111
            White Pawn to 5, 5 = -0.346825
            White Pawn to 6, 4 = -0.479396
            White Pawn to 6, 5 = -0.161538
            White King to 4, 6 = -0.667338
            White Pawn to 7, 4 = -0.433333
            White Pawn to 7, 5 = -0.316667
            White Pawn to 3, 5 = -0.143681
            White Pawn to 1, 4 = -0.423077
            White Pawn to 0, 4 = -0.433333
            White Pawn to 0, 5 = -0.316667
            White Pawn to 1, 5 = -0.161538
            White Bishop to 3, 5 = -0.239316
            White Knight to 5, 5 = 0.0698413
            White Knight to 7, 5 = -0.194444
            White Knight to 4, 6 = -0.301862
            White Bishop to 4, 6 = -0.215965
            White Bishop to 2, 4 = -0.162393
            White Bishop to 1, 3 = -0.239316
            White Bishop to 0, 2 = -0.277778
            White Knight to 1, 3 = -0.849573
            White Knight to 1, 7 = -0.994444
            White Knight to 0, 4 = -0.861111
            White Knight to 4, 6 = -1.01853
            White Rook to 1, 7 = -0.327778
            White Queen to 7, 3 = -0.765873
            White Queen to 6, 4 = -0.819444
            White Queen to 5, 5 = -0.801587
            White Queen to 4, 6 = -0.991148
        Black Pawn to 4, 2 = 0.0698413
            White Pawn to 4, 3 = -0.0592491
            White Pawn to 3, 4 = -0.0696886
            White Knight to 3, 3 = -0.0703602
            White Pawn to 3, 5 = 0.29707
        Black Pawn to 0, 3 = 0.29707
            White Bishop to 0, 2 = 1.19631
        Black Pawn to 0, 2 = 1.19631
            White Pawn to 4, 3 = -0.464286
            White Pawn to 3, 4 = -0.474725
            White Knight to 3, 3 = -0.475397
            White Pawn to 6, 4 = -0.40522
            White Pawn to 0, 5 = -0.280952
            White Pawn to 7, 4 = -0.397619
            White Pawn to 7, 5 = -0.280952
            White Pawn to 1, 4 = -0.425824
            White Pawn to 1, 5 = -0.125824
            White Pawn to 5, 4 = -0.775397
            White King to 4, 6 = -0.631624
            White Pawn to 6, 5 = -0.125824
            White Pawn to 0, 4 = -0.397619
            White Pawn to 3, 5 = -0.107967
            White Pawn to 5, 5 = -0.311111
            White Knight to 5, 5 = 0.105556
        Black Pawn to 3, 2 = 0.105556
            White Pawn to 5, 3 = 2.31853
        Black Pawn to 5, 3 = 2.31853
            White Pawn to 4, 3 = -0.181471
            White Pawn to 3, 4 = -0.191911
            White Knight to 3, 3 = -0.192582
            White Pawn to 3, 5 = 0.174847
        Black Pawn to 5, 2 = 0.174847
            White Pawn to 3, 4 = -0.341484
            White Pawn to 4, 3 = -0.331044
            White Knight to 3, 3 = -0.342155
            White Pawn to 1, 4 = -0.292582
            White Pawn to 3, 5 = 0.0252747
            White Pawn to 1, 5 = 0.00741758
            White Pawn to 5, 4 = -0.642155
            White Pawn to 5, 5 = -0.177869
            White Pawn to 0, 4 = -0.264377
            White Pawn to 0, 5 = -0.147711
            White King to 4, 6 = -0.498382
            White Pawn to 6, 4 = -0.31044
            White Pawn to 6, 5 = 0.00741758
            White Pawn to 7, 4 = -0.264377
            White Pawn to 7, 5 = -0.147711
            White Knight to 4, 6 = -0.849573
            White Knight to 4, 6 = -0.132906
            White Knight to 7, 5 = -0.0254884
            White Knight to 5, 5 = 0.238797
        Black Pawn to 6, 2 = 0.238797
            White Pawn to 3, 4 = -0.186355
            White Pawn to 4, 3 = -0.175916
            White Knight to 3, 3 = -0.187027
            White Pawn to 1, 4 = -0.137454
            White Pawn to 1, 5 = 0.162546
        Black Pawn to 7, 2 = 0.162546
            White Queen to 7, 3 = 0.692735
        Black Pawn to 7, 3 = 0.692735
            White Pawn to 3, 4 = -0.341484
            White Pawn to 4, 3 = -0.331044
            White Knight to 3, 3 = -0.342155
            White Pawn to 0, 4 = -0.264377
            White Pawn to 0, 5 = -0.147711
            White King to 4, 6 = -0.498382
            White Pawn to 6, 4 = -0.31044
            White Pawn to 6, 5 = 0.00741758
            White Pawn to 5, 4 = -0.642155
            White Pawn to 5, 5 = -0.177869
            White Pawn to 3, 5 = 0.0252747
            White Pawn to 1, 5 = 0.00741758
            White Pawn to 7, 4 = -0.264377
            White Pawn to 1, 4 = -0.292582
            White Pawn to 7, 5 = -0.147711
            White Knight to 0, 4 = -0.692155
            White Knight to 4, 6 = -0.132906
            White Knight to 7, 5 = -0.0254884
            White Knight to 5, 5 = 0.238797
        Black Pawn to 1, 2 = 0.238797
            White Bishop to 1, 3 = 1.22964
        Black Pawn to 1, 3 = 1.22964
            White Pawn to 4, 3 = -0.598138
            White Pawn to 3, 4 = -0.608578
            White Knight to 3, 3 = -0.609249
            White King to 4, 6 = -0.765476
            White Pawn to 6, 4 = -0.577534
            White Pawn to 6, 5 = -0.259676
            White Pawn to 7, 4 = -0.531471
            White Pawn to 7, 5 = -0.414805
            White Pawn to 0, 4 = -0.531471
            White Pawn to 0, 5 = -0.414805
            White Pawn to 5, 4 = -0.909249
            White Pawn to 5, 5 = -0.444963
            White Pawn to 1, 4 = -0.559676
            White Pawn to 1, 5 = -0.259676
            White Pawn to 3, 5 = -0.241819
            White Knight to 5, 5 = -0.0282967
            White Bishop to 4, 6 = -0.314103
            White Bishop to 3, 5 = -0.337454
            White Bishop to 2, 4 = -0.22207
            White Bishop to 1, 3 = -0.337454
            White Bishop to 0, 2 = -0.375916
            White Knight to 4, 6 = -0.4
            White Knight to 7, 5 = -0.292582
            White Knight to 4, 6 = -1.11667
            White Knight to 1, 3 = -0.947711
            White Knight to 1, 7 = -1.09258
            White Knight to 0, 4 = -0.959249
            White Rook to 1, 7 = -0.425916
            White Queen to 4, 6 = -1.08929
            White Queen to 5, 5 = -0.917582
            White Queen to 6, 4 = -0.899725
            White Queen to 7, 3 = -0.864011
        Black Knight to 5, 2 = -0.0282967
            White Pawn to 4, 3 = 0.501862
        Black Knight to 1, 0 = 0.501862
            White Pawn to 4, 3 = 0.318529
        Black Knight to 1, 4 = 0.318529
            White Pawn to 4, 3 = 0.368529
        Black Knight to 0, 3 = 0.368529
            White Pawn to 4, 3 = -0.298138
            White Pawn to 3, 4 = -0.308578
            White Knight to 3, 3 = -0.309249
            White Pawn to 6, 5 = 0.0403236
        Black Knight to 7, 2 = 0.0403236
            White Pawn to 3, 4 = -0.175244
            White Pawn to 4, 3 = -0.164805
            White Knight to 3, 3 = -0.175916
            White Pawn to 6, 4 = -0.1442
            White Pawn to 0, 4 = -0.098138
            White Pawn to 0, 5 = 0.0185287
        Black Rook to 1, 0 = 0.0185287
    White Knight to 2, 5 = -0.0282967
            White Pawn to 3, 4 = -3.75559
            White Pawn to 4, 3 = -3.74515
            White Pawn to 5, 4 = -4.05626
            White Pawn to 2, 4 = -3.70943
            White Pawn to 2, 5 = -3.40943
            White Pawn to 1, 4 = -3.70668
            White Pawn to 1, 5 = -3.40668
            White Pawn to 6, 4 = -3.763
            White Pawn to 6, 5 = -3.44515
            White Pawn to 3, 5 = -3.27344
            White King to 5, 7 = -3.50507
            White King to 4, 6 = -3.74078
            White Pawn to 7, 4 = -3.67848
            White Pawn to 7, 5 = -3.56181
            White Pawn to 0, 4 = -3.67848
            White Pawn to 0, 5 = -3.56181
            White Pawn to 5, 5 = -3.59197
            White Knight to 2, 5 = -3.13959
            White Knight to 0, 5 = -3.43959
            White Knight to 5, 5 = -3.14197
            White Knight to 7, 5 = -3.40626
            White Knight to 4, 6 = -3.35983
            White Queen to 4, 6 = -4.08245
            White Queen to 5, 5 = -4.01102
            White Queen to 6, 4 = -4.04673
            White Queen to 7, 3 = -4.01102
        Black Pawn to 0, 2 = -3.13959
    White Bishop to 0, 2 = -3.13959
            White Bishop to 2, 2 = 2.90556
        Black Pawn to 4, 3 = 2.90556
            White Bishop to 2, 2 = 3.03452
        Black Pawn to 3, 3 = 3.03452
            White Bishop to 3, 1 = 0.728358
        Black Knight to 4, 3 = 0.728358
            White Bishop to 3, 1 = 0.728358
        Black Knight to 3, 4 = 0.728358
            White Bishop to 2, 2 = 2.57451
        Black Pawn to 6, 2 = 2.57451
            White Bishop to 2, 2 = 2.84631
        Black Pawn to 0, 3 = 2.84631
            White Bishop to 2, 2 = 2.72964
        Black Pawn to 0, 2 = 2.72964
            White Bishop to 2, 2 = 2.40556
        Black Pawn to 4, 2 = 2.40556
            White Bishop to 2, 2 = 3.22408
        Black Pawn to 5, 3 = 3.22408
            White Bishop to 2, 2 = 2.72408
        Black Pawn to 5, 2 = 2.72408
            White Bishop to 2, 2 = 2.47973
        Black Pawn to 3, 2 = 2.47973
            White Bishop to 2, 2 = 2.84631
        Black Pawn to 7, 3 = 2.84631
            White Bishop to 2, 2 = 2.72964
        Black Pawn to 7, 2 = 2.72964
            White Bishop to 2, 2 = 2.87451
        Black Pawn to 6, 3 = 2.87451
            White Bishop to 2, 2 = 2.61297
        Black Pawn to 1, 2 = 2.61297
            White Bishop to 3, 1 = 1.21169
        Black Knight to 1, 0 = 1.21169
